idade,escolaridade,estado_civil,numero_filhos,renda_mensal,valor_emprestimo,taxa_juros_nominal,valor_garantia,PIB_regiao,taxa_desemprego,inflacao_mensal,trimestre_solicitacao,dia_util,renda_idade,divida_renda,taxa_juros_efetiva,score_credito,inadimplente
20,Superior,Divorciado,0,2268.53,8651.94,15.0,18601.36,4478052.94,0.07,0.5,4,1,45.3706,0.9022799399794422,15.075,552,0
36,Pós,Solteiro,2,5083.44,7430.66,10.83,17955.81,3143382.05,0.13,0.59,2,1,183.00383999999997,1.7762405022427672,10.893897,483,0
35,Fundamental,Solteiro,1,2756.08,33316.57,6.97,24894.96,1745807.02,0.24,0.48,4,0,96.4628,0.6132819028041113,7.003455999999999,586,0
43,nan,Solteiro,0,7285.22,4356.52,9.52,56647.83,1904586.15,0.19,0.45,3,0,313.26446000000004,0.7847107394995172,9.56284,439,0
26,Médio,Divorciado,1,1292.48,19900.8,11.09,25522.66,4478599.33,0.14,0.53,2,0,33.60448,0.921050100833744,11.148777,499,0
18,Médio,Casado,2,7961.79,20767.9,10.6,19765.69,4381991.59,0.33,0.47,3,1,143.31222,1.8448948827647602,10.649819999999998,349,0
36,Médio,Casado,0,7766.66,10635.7,12.22,15664.3,2853136.86,0.35,0.59,4,0,279.59976,1.139445960729953,12.292098000000001,517,1
37,Pós,Casado,3,2824.8,13735.87,9.18,18517.75,4049007.98,0.29,0.43,4,0,104.5176,2.3719570703322286,9.219474,309,0
49,Pós,Divorciado,0,5114.34,27203.97,8.78,47905.04,1065799.08,0.36,0.6,3,0,250.60266000000001,1.3624276503990747,8.83268,685,0
22,Fundamental,Divorciado,1,2861.46,21970.98,10.35,17185.47,4463189.29,0.09,0.38,4,1,62.95212,4.476783640754176,10.38933,628,0
46,Superior,Solteiro,0,6352.21,35970.14,16.23,17869.28,1787238.82,0.42,0.55,4,1,292.20166,1.8868756105615674,16.319265,535,0
58,Fundamental,Divorciado,2,8039.62,14504.07,5.24,12453.05,1948252.42,0.29,0.5,2,0,466.29796,2.111680118706632,5.2661999999999995,537,0
31,Superior,Casado,0,2689.24,7862.83,8.51,31870.28,3166429.53,0.11,0.58,2,1,83.36644,0.4566896590267472,8.559358,423,0
22,Médio,Solteiro,0,2257.36,11903.29,13.5,29429.17,2855211.92,0.19,0.44,3,1,49.66192000000001,6.199188998781635,13.5594,686,0
30,Médio,Solteiro,0,9488.75,9121.85,10.35,43298.06,1568202.93,0.33,0.5,3,0,284.66249999999997,2.9268656017349066,10.401749999999998,661,0
35,Médio,Divorciado,0,15751.68,4544.36,10.85,32121.42,3800381.04,0.3,0.52,4,0,551.3088,1.4578587988025116,10.90642,442,0
40,Médio,Solteiro,1,6612.18,14069.41,14.13,20636.88,3308870.01,0.17,0.6,1,0,264.48720000000003,2.4872297932542207,14.214780000000001,521,0
29,Pós,Solteiro,0,6912.35,11831.02,11.99,46666.57,4630040.53,0.6,0.61,2,1,200.45815,0.2745584303433632,12.063139,673,0
50,nan,Divorciado,2,4026.99,8031.13,12.94,42473.31,4860263.02,0.41,0.44,1,1,201.34949999999998,1.1754106102312403,12.996936,524,0
23,Superior,Solteiro,1,5475.38,12447.74,12.11,23542.05,2566658.59,0.18,0.36,3,0,125.93374000000001,1.7177855527705508,12.153596,515,0
18,Superior,Casado,0,6065.87,722.51,9.95,26896.68,2533027.48,0.4,0.44,4,1,109.18566000000001,1.611424072215664,9.99378,483,0
46,Pós,Divorciado,1,4404.83,7908.26,9.15,9703.52,4415076.95,0.47,0.42,1,0,202.62218,2.975558241300848,9.18843,600,0
18,Médio,Casado,2,11047.02,14268.6,15.98,25469.25,1476105.34,0.28,0.35,1,0,198.84636,4.6197247846557,16.03593,613,1
32,Fundamental,Casado,1,5464.6,16034.64,7.65,23197.61,1140183.88,0.1,0.45,3,1,174.86720000000003,2.913156232659875,7.684425,514,0
66,Médio,Casado,1,5903.85,19759.02,11.4,21283.94,1068871.86,0.25,0.46,3,0,389.6541,0.5450944511197878,11.45244,584,0
34,Pós,Casado,0,4459.63,4084.82,7.58,27827.9,4812382.44,0.03,0.53,1,0,151.62742,0.25759966374050314,7.6201740000000004,711,0
23,Superior,Solteiro,2,4740.02,6159.61,15.1,13874.04,2760420.31,0.11,0.76,3,1,109.02046000000001,1.5455926381769332,15.21476,618,0
34,Pós,Solteiro,0,10211.05,13533.86,11.31,70134.44,,0.15,0.47,1,1,347.17569999999995,1.1653651695526674,11.363157,639,0
34,Superior,Divorciado,0,5364.42,4775.45,14.78,32139.0,1544545.91,0.31,0.66,3,1,182.39028,0.7401731184947129,14.877547999999999,629,1
36,Fundamental,Divorciado,1,5440.23,7329.71,14.5,31409.41,1165212.7,0.06,0.38,2,1,195.84828,3.272078855637934,14.5551,648,0
41,Superior,Casado,0,5482.53,3695.09,8.81,31386.69,4544720.65,0.39,0.6,4,1,224.78373,2.5072985324868697,8.862860000000001,549,0
24,nan,Casado,1,3949.3,5077.68,12.85,36185.61,3958873.3,0.63,0.55,1,1,94.7832,2.639465774633047,12.920675000000001,411,0
51,Médio,Divorciado,0,2111.67,6690.21,10.23,23493.92,4023380.56,0.13,0.44,3,0,107.69517,0.7589860171181501,10.275012,466,0
37,Médio,Divorciado,0,12626.39,12730.39,9.22,16530.89,2863585.65,0.45,0.5,1,0,467.17643,0.697566699048437,9.2661,440,0
42,Pós,Divorciado,0,9329.87,14508.82,11.82,10126.31,3502888.4,0.65,0.53,1,1,391.85454000000004,1.400896946463388,11.882646000000001,577,0
28,Fundamental,Divorciado,0,10398.6,13232.56,10.44,37566.18,3487000.06,0.12,0.46,4,0,291.1608,5.37520333225476,10.488024,473,0
47,Médio,Casado,0,2582.44,3174.05,13.63,29311.5,4954435.16,0.07,0.45,2,0,121.37468,2.155729421935602,13.691335,485,0
32,Fundamental,Divorciado,0,11695.41,2949.72,9.26,11900.92,2875556.56,0.06,0.48,1,1,374.25311999999997,0.9754161125235441,9.304447999999999,496,0
37,Médio,Solteiro,1,15996.46,14205.49,8.77,11509.65,2578817.71,0.26,0.52,1,1,591.86902,2.191623013103663,8.815604,530,0
25,Médio,Casado,1,9199.4,4608.49,5.83,8894.52,3839077.95,0.53,0.42,3,0,229.98499999999999,1.4695670515159023,5.854486,604,0
25,Superior,Solteiro,0,13209.53,11367.18,8.91,18970.55,3745653.94,0.07,0.48,2,0,330.23825,5.278457116906188,8.952767999999999,574,0
41,Pós,Divorciado,1,7932.39,10855.89,12.39,39307.09,3399308.65,0.28,0.51,3,1,325.22799000000003,2.2000965336699303,12.453189000000002,340,1
30,Superior,Solteiro,0,2957.31,4502.14,8.73,10559.92,2563003.82,0.47,0.51,4,1,88.7193,0.8119644868186077,8.774523000000002,341,1
26,Fundamental,Divorciado,3,6664.69,17567.06,7.09,22940.51,2776728.55,0.51,0.54,1,1,173.28194,2.380719005299993,7.128286,469,0
28,Médio,Solteiro,0,2664.56,22484.96,9.34,10319.9,1989207.1,0.41,0.51,3,0,74.60767999999999,1.0206798116611355,9.387634,624,0
41,Pós,Casado,2,3434.32,1096.29,9.3,10651.02,1937922.11,0.15,0.41,1,1,140.80712,1.2611118812333124,9.338130000000001,510,0
28,Médio,Solteiro,1,5941.81,27991.6,7.79,15633.4,4447148.92,0.15,0.42,2,0,166.37068,0.324031485933633,7.822718,408,0
33,Médio,Casado,1,5481.92,27247.74,9.94,54416.75,1871417.9,0.05,0.57,1,0,180.90336,2.7651240720064147,9.996658,754,0
35,Superior,Solteiro,1,6488.88,11875.38,16.0,14750.87,4385311.35,0.11,0.51,1,1,227.1108,1.5366195321194451,16.0816,461,0
18,Fundamental,Solteiro,1,1676.97,383.4,9.57,10922.9,1715039.29,0.08,0.54,2,1,30.185460000000003,1.0522317132686463,9.621678000000001,657,0
20,Pós,Casado,1,4480.35,2286.68,10.37,16775.0,3173429.86,0.17,0.53,4,0,89.60700000000001,5.816129618605017,10.424961,575,0
38,Pós,Casado,1,6832.18,6617.58,12.93,16905.82,2903416.51,0.33,0.48,4,0,259.62284,0.8416029762163937,12.992064,635,0
27,Pós,Divorciado,1,7700.37,4358.63,10.6,19444.18,,0.55,0.55,3,1,207.90999,3.652819105796239,10.6583,741,0
45,Fundamental,Casado,1,8008.54,6035.78,12.43,15771.42,4548585.16,0.21,0.42,4,0,360.3843,0.9475823850306592,12.482206,511,0
44,Pós,Casado,2,5714.46,20642.14,11.43,16598.87,2016597.02,0.11,0.47,2,1,251.43624,1.6143500443528112,11.483721,689,0
42,Fundamental,Divorciado,0,3914.59,7202.9,7.89,26905.44,2819606.35,0.39,0.49,3,1,164.41278,0.7371130265288902,7.928660999999999,438,0
53,Pós,Casado,2,6640.1,12249.27,13.33,21681.59,1725476.11,0.52,0.56,1,1,351.9253,3.094223988481666,13.404648,549,0
34,Médio,Casado,0,4105.87,8995.16,7.32,13351.08,2369676.52,0.05,0.49,2,1,139.59957999999997,0.4211669400737039,7.355867999999999,525,0
41,Fundamental,Solteiro,2,8439.12,5113.34,7.86,29381.11,1991622.22,0.19,0.42,3,0,346.00392000000005,3.523284470685831,7.893012000000001,486,0
29,Superior,Divorciado,1,6351.11,29032.82,17.27,66539.99,4865078.85,0.13,0.38,2,0,184.18219,1.2461412433712695,17.335626,436,0
59,Pós,Divorciado,2,4736.09,2790.74,11.02,27073.82,2746340.48,0.21,0.5,3,0,279.42931,0.4616933992978035,11.075099999999999,506,0
54,Superior,Solteiro,0,3098.28,8800.21,6.72,39706.32,2078877.76,0.15,0.53,2,0,167.30712000000003,1.077157766005746,6.755616000000001,611,0
35,Fundamental,Divorciado,1,9620.82,5955.09,6.07,16749.97,1417678.48,0.2,0.42,1,1,336.7287,1.5719063868874987,6.095494,532,0
38,Médio,Solteiro,2,6873.51,3683.28,8.85,22926.42,2393452.59,0.13,0.55,3,1,261.19338,1.8945229780710708,8.898675,463,0
48,nan,Casado,3,17357.53,30988.24,17.05,12632.78,4604478.36,0.16,0.68,3,1,833.1614400000001,0.7398966086876009,17.16594,716,0
33,Superior,Divorciado,1,6739.44,5086.3,14.52,6660.95,3839424.94,0.27,0.52,2,1,222.40151999999998,3.5672175481524024,14.595504000000002,594,0
28,Médio,Casado,1,7086.52,7878.53,8.83,15290.99,1557135.79,0.44,0.52,1,0,198.42256,2.8584432765412298,8.875916,647,0
43,Médio,Divorciado,1,2040.27,9243.72,8.4,17736.43,1050520.97,0.4,0.46,2,1,87.73161,5.979336127785753,8.43864,552,0
35,Fundamental,Casado,1,5921.18,18830.6,8.63,12361.63,3420568.4,0.13,0.69,4,0,207.24130000000002,0.30025949075352715,8.689547,566,0
36,Pós,Divorciado,1,4064.65,14809.75,12.7,,,0.45,0.46,4,1,146.3274,0.7197132497299672,12.75842,578,0
26,Superior,Divorciado,0,8069.6,2902.83,14.37,11877.91,2135712.74,0.56,0.48,2,0,209.80960000000005,2.217574485903021,14.438975999999998,722,0
18,Superior,Casado,1,6007.78,4681.2,11.62,56455.68,2515895.67,0.17,0.54,1,1,108.14003999999998,5.156253743467887,11.682748,512,0
37,Fundamental,Solteiro,0,8876.51,12573.02,11.62,11655.82,4274866.08,0.26,0.43,4,1,328.43086999999997,3.7369007324482704,11.669965999999999,701,0
44,Pós,Divorciado,1,17668.83,9051.59,11.33,14342.67,2505179.58,0.36,0.5,4,1,777.4285200000002,1.1310002508059516,11.38665,537,0
32,Fundamental,Solteiro,0,3044.17,5449.33,7.07,16017.0,3149868.12,0.47,0.6,3,1,97.41344000000001,0.4571812541143104,7.11242,483,0
49,Superior,Solteiro,2,8673.47,14509.08,16.4,35008.28,1133294.07,0.4,0.56,2,1,425.00003,1.5543915200894802,16.49184,373,0
27,Superior,Solteiro,0,7406.82,3972.1,9.3,31185.86,3718402.41,0.15,0.38,4,0,199.98414,5.516069866333471,9.33534,574,0
24,Médio,Solteiro,1,16116.15,3841.85,12.74,22390.28,1067496.09,0.59,0.49,1,1,386.7876,4.382247310209322,12.802425999999999,516,1
34,Médio,Solteiro,1,7504.29,2148.79,14.91,15886.62,2476711.6,0.4,0.43,2,1,255.14586,2.319036999536572,14.974113,520,0
34,Pós,Solteiro,2,7050.45,11039.58,9.61,5659.18,1336689.29,0.76,0.65,1,1,239.71529999999998,2.552865645914389,9.672464999999999,656,0
42,Superior,Divorciado,0,8191.66,9007.61,12.02,14210.18,1195033.09,0.15,0.56,2,1,344.04972000000004,1.8545683861494842,12.087312,390,0
27,Superior,Solteiro,3,8542.08,15402.71,8.57,22434.96,1018116.9,0.04,0.38,1,1,230.63616000000002,0.7528872020541175,8.602566000000001,584,0
48,Médio,Divorciado,1,11761.92,3747.07,15.33,17930.69,1083923.38,0.2,0.61,1,1,564.5721599999999,0.17346916902822368,15.423513,449,0
54,Fundamental,Divorciado,0,3006.02,207.28,7.06,38160.47,,0.48,0.57,3,1,162.32507999999999,2.033214456993768,7.100242,476,0
34,Fundamental,Divorciado,0,3883.91,9622.74,8.18,27923.92,1078670.21,0.3,0.34,2,1,132.05293999999998,0.7261809592458789,8.207812,336,1
47,Superior,Casado,0,13921.25,3864.48,9.6,15598.62,1297624.11,0.07,0.52,4,0,654.29875,1.3217321751322983,9.64992,762,0
24,Superior,Solteiro,2,1517.43,7795.46,9.92,30812.98,2644134.64,0.11,0.51,4,0,36.41832,1.301567826553984,9.970592000000002,697,0
45,Pós,Casado,1,4671.16,9703.35,10.96,10461.54,2627748.82,0.11,0.57,1,1,210.20219999999998,2.536460237869387,11.022472,563,0
45,Pós,Solteiro,1,5376.19,5272.33,11.83,25234.08,2051088.52,0.61,0.47,1,0,241.92854999999997,0.43739739143287876,11.885601,543,0
43,Médio,Casado,1,4419.81,11695.96,11.64,35978.19,3657357.48,0.23,0.36,2,1,190.05183,1.3690990706728339,11.681904000000001,553,0
34,Superior,Divorciado,1,12689.99,2627.24,15.22,29288.87,1267965.37,0.11,0.41,1,1,431.45966,1.6720669499474266,15.282402000000001,509,0
18,Fundamental,Casado,1,6539.15,9897.78,6.27,16380.27,2148117.77,0.37,0.61,4,1,117.70469999999999,0.6875289189910241,6.308247,575,0
28,Pós,Divorciado,0,3895.63,11735.07,7.42,32822.15,3779562.41,0.42,0.52,4,1,109.07764,0.09683846080965876,7.458584000000001,645,0
28,Médio,Casado,0,3358.85,8522.68,16.68,9170.08,1423482.38,0.53,0.47,3,1,94.0478,1.3891191155594873,16.758395999999998,595,0
25,Médio,Solteiro,3,5820.23,8588.73,6.53,12342.68,3842997.84,0.3,0.4,2,0,145.50574999999998,0.828751319459191,6.55612,631,0
36,Fundamental,Solteiro,0,9892.9,7795.22,9.06,13662.04,1063883.0,0.13,0.4,2,1,356.14439999999996,1.7757398823842316,9.09624,498,0
30,Pós,Casado,1,5340.34,6175.06,16.72,8844.3,3807659.02,0.7,0.37,2,0,160.21020000000001,1.670868037842778,16.781864,628,0
26,Fundamental,Casado,0,4533.95,14191.55,11.56,37158.63,4147050.74,0.13,0.46,1,0,117.8827,0.6045909994455527,11.613176,497,1
24,Médio,Solteiro,1,3238.38,1111.95,9.89,46138.68,3786191.0,0.4,0.58,1,1,77.72112000000001,1.1483835105523301,9.947362,586,0
27,Superior,Casado,0,6151.33,22534.59,10.16,19783.82,,0.08,0.28,4,0,166.08590999999998,1.1515621534276386,10.188448,318,1
46,Fundamental,Casado,3,5949.98,7842.8,10.15,40420.37,4310227.03,0.25,0.44,1,1,273.69908,1.154037891611864,10.19466,516,0
28,Médio,Solteiro,3,3182.65,13190.77,11.19,13237.83,2879553.4,0.31,0.36,4,0,89.11420000000001,1.8381453106198884,11.230284,572,0
29,Superior,Divorciado,1,9098.36,9375.55,14.03,17622.12,2465452.97,0.15,0.42,2,1,263.85244000000006,4.989466627926026,14.088925999999999,537,0
30,Superior,Solteiro,2,13679.12,877.63,9.39,18183.62,3649197.4,0.31,0.59,1,1,410.3736,1.6398954183457073,9.445401,680,0
38,Pós,Solteiro,1,5061.4,17460.73,13.68,12543.03,3322018.48,0.25,0.61,1,1,192.3332,1.5184017169605604,13.763448,614,1
39,Pós,Casado,1,5891.6,20298.12,14.17,28096.9,3837339.61,0.07,0.59,1,0,229.7724,0.49051271099276356,14.253603,637,0
18,Médio,Solteiro,0,2532.69,6344.89,13.95,21044.47,4263166.54,0.37,0.5,2,1,45.58842,0.8958409417746699,14.019749999999998,594,0
45,Fundamental,Solteiro,0,7648.87,978.77,11.02,17199.37,1141294.75,0.35,0.44,3,1,344.19915,1.308798092051319,11.068487999999999,601,0
49,Superior,Casado,1,6493.16,2042.67,9.14,22942.03,3382046.99,0.31,0.55,3,0,318.16483999999997,1.4783951537189064,9.190270000000002,575,0
24,Pós,Casado,0,4041.36,6522.46,9.93,34236.8,3344500.49,0.34,0.43,4,1,96.99264,0.9281411571733454,9.972698999999999,611,0
25,Pós,Divorciado,1,3146.05,8641.04,7.23,18046.13,3993215.41,0.17,0.42,1,1,78.65125,4.56480744171929,7.260366,617,0
30,Fundamental,Solteiro,2,14891.44,15416.43,10.81,67595.38,4604566.09,0.22,0.64,2,1,446.74320000000006,1.326954167387878,10.879184,530,0
27,Pós,Divorciado,3,6183.64,18145.36,13.09,31203.63,1916937.53,0.09,0.4,1,1,166.95828,4.881258677930989,13.14236,527,1
37,Médio,Divorciado,0,2833.87,9184.57,8.71,25631.28,4584069.23,0.36,0.62,1,1,104.85319,1.0815174778971008,8.764002000000001,413,0
18,Fundamental,Divorciado,1,8211.79,12431.38,13.88,22865.59,4013534.56,0.31,0.41,3,1,147.81222000000002,1.3432655730465415,13.936908,403,0
23,Superior,Divorciado,2,5640.87,3055.16,14.24,56137.33,1977313.35,0.19,0.53,1,1,129.74000999999998,1.729009515412364,14.315472000000002,510,0
50,nan,Solteiro,1,5091.54,4010.14,9.27,25864.76,3639419.25,0.13,0.46,2,0,254.577,2.899792568851188,9.312641999999999,414,0
25,Superior,Solteiro,0,8840.82,3942.07,9.98,20744.18,3694131.28,0.06,0.47,2,1,221.02049999999997,1.239191509120906,10.026906,562,1
47,Superior,Solteiro,1,1024.89,6657.8,8.05,,2308022.16,0.63,0.43,3,0,48.169830000000005,0.1477029758397634,8.084615000000001,640,0
38,Pós,Divorciado,0,1662.0,5659.43,10.62,25888.65,2510149.58,0.54,0.57,4,0,63.156,0.5470885476095347,10.680534,422,0
18,Médio,Casado,1,11243.34,15684.28,14.43,29336.39,1349476.01,0.48,0.59,1,1,202.38012,1.752491605011913,14.515137,549,0
41,Médio,Solteiro,1,4548.93,6136.13,6.34,51977.53,3104980.95,0.12,0.62,2,0,186.50613,2.3255382151416444,6.379308,557,0
33,nan,Divorciado,1,3804.49,9766.74,6.95,19876.92,4915652.38,0.2,0.41,1,1,125.54817,0.2847119259222678,6.978495000000001,338,0
30,Médio,Divorciado,0,2202.49,11514.43,13.61,24749.29,1227879.0,0.12,0.62,3,1,66.07469999999999,1.496957266911068,13.694382,465,0
37,Fundamental,Divorciado,2,5520.97,8254.06,8.23,19084.5,3440258.85,0.28,0.58,1,1,204.27589,2.6983996337137435,8.277734,732,0
39,Médio,Divorciado,2,5945.28,14232.19,7.44,29521.89,1079450.63,0.2,0.3,3,0,231.86592,2.831564811311322,7.462319999999999,458,1
42,Superior,Divorciado,1,11666.64,11769.04,8.03,30305.54,1177712.15,0.38,0.52,4,1,489.99888,3.058093591392416,8.071756,551,0
46,Fundamental,Divorciado,0,6145.45,3575.28,5.4,16906.55,3337197.32,0.11,0.6,2,0,282.6907,1.9607385922648255,5.4324,547,0
39,Médio,Solteiro,0,4098.25,12136.13,8.09,22639.67,3804890.24,0.13,0.52,4,1,159.83175,2.651352322442545,8.132068,558,0
21,Fundamental,Casado,0,6269.21,3950.41,17.89,23157.94,3444803.46,0.34,0.44,2,1,131.65341,2.7544077982340665,17.968716,562,0
30,Pós,Solteiro,0,9563.35,6113.12,13.85,25915.66,3007633.28,0.24,0.34,2,1,286.90049999999997,2.2214212104341757,13.89709,642,0
64,Pós,Solteiro,0,8389.46,10967.2,8.87,37073.9,4078169.41,0.43,0.4,2,1,536.92544,1.245829192849097,8.905479999999999,416,0
42,Fundamental,Divorciado,0,7135.67,14316.87,9.58,47070.85,1681545.85,0.06,0.55,1,1,299.69814,5.1859136395931476,9.63269,534,0
58,Fundamental,Solteiro,1,5794.99,1340.17,14.4,10758.68,4708360.47,0.34,0.37,3,1,336.10941999999994,0.9147883521618504,14.453280000000001,614,0
48,Superior,Casado,1,3467.55,16866.45,18.42,35297.7,3857411.52,0.08,0.45,3,1,166.44240000000002,5.068610735243553,18.50289,456,0
37,Médio,Casado,1,2644.72,28129.6,12.62,13745.36,4110705.76,0.31,0.53,3,1,97.85464,1.511799392640761,12.686886,538,0
38,Pós,Divorciado,0,2405.22,226.31,7.91,29298.65,1187384.19,0.28,0.43,3,1,91.39836,2.6260274450012733,7.944013,519,0
34,Pós,Casado,1,6225.32,8963.68,11.23,25678.03,3286953.42,0.37,0.39,3,1,211.66088,2.3069120370984093,11.273797,492,0
18,Médio,Divorciado,0,6627.4,624.79,11.59,16092.63,3031000.66,0.2,0.39,4,1,119.2932,1.66081205305284,11.635201,533,0
35,Pós,Casado,0,9476.62,17525.96,7.0,47377.84,4400348.01,0.42,0.59,1,1,331.68170000000003,2.9793598319794468,7.0413,614,0
47,Pós,Casado,1,6884.58,3492.36,8.94,17512.23,4169389.94,0.05,0.46,3,1,323.57525999999996,3.228823994375442,8.981124,631,0
29,Fundamental,Solteiro,0,9232.85,5681.32,14.25,36006.22,2301430.74,0.55,0.43,2,1,267.75265,1.6515791623620146,14.311275,544,0
39,Pós,Casado,1,4544.5,5150.49,7.62,22428.13,1571980.45,0.43,0.32,2,0,177.2355,0.5226270187221803,7.6443840000000005,571,0
43,Pós,Divorciado,1,7804.89,6184.08,12.89,9714.97,2077675.32,0.34,0.65,3,1,335.61027,0.9739354452990566,12.973785,708,0
25,Pós,Casado,0,2694.9,7734.87,6.0,20719.07,4592317.76,0.62,0.43,3,1,67.3725,0.9078734025670898,6.0258,679,0
30,Médio,Casado,0,4740.46,1579.99,10.93,30879.22,2539653.08,0.44,0.55,1,1,142.2138,2.956419685237607,10.990115000000001,430,0
24,Superior,Solteiro,1,1637.8,33663.02,11.21,,4718334.72,0.26,0.6,1,0,39.307199999999995,0.6814052156994744,11.27726,499,0
26,Fundamental,Divorciado,3,5008.8,5605.08,9.48,13849.26,2548942.61,0.61,0.47,1,1,130.2288,3.3666908894239467,9.524556,447,0
22,Superior,Divorciado,0,10248.35,1654.42,10.56,29786.13,4956400.55,0.54,0.4,2,1,225.46370000000002,0.9211681788623272,10.60224,692,0
25,Pós,Divorciado,1,5126.23,15379.65,8.26,19283.63,2164851.14,0.58,0.37,4,1,128.15574999999998,1.3492139670513799,8.290562,524,0
49,Pós,Solteiro,2,7578.69,9141.27,7.5,21111.46,2676310.51,0.41,0.54,4,1,371.35581,1.668938203679639,7.540500000000001,486,0
25,Pós,Casado,0,5790.14,19194.66,9.47,11416.73,2260120.63,0.16,0.6,1,1,144.7535,1.1591072315477806,9.52682,391,0
36,Superior,Divorciado,2,3490.31,8909.42,6.39,45717.05,4961577.86,0.35,0.47,3,1,125.65116,3.310832580969085,6.420032999999999,515,1
29,Médio,Casado,0,4394.07,4791.14,16.22,48440.72,2704178.57,0.22,0.5,4,0,127.42803,2.481439214185062,16.301099999999998,711,0
46,Médio,Casado,0,9974.74,5405.21,6.68,17749.75,4240955.94,0.29,0.46,2,0,458.83804000000003,0.06682709389568513,6.710728,673,0
48,Fundamental,Casado,1,7555.3,15280.6,7.1,15450.48,1630961.66,0.06,0.45,3,1,362.6544,4.384019105505904,7.131949999999999,451,0
43,Superior,Solteiro,1,3392.91,15551.16,17.4,72998.79,1392130.74,0.22,0.64,3,0,145.89513,1.9470256231750513,17.511359999999996,595,0
38,Médio,Casado,2,2137.77,14440.92,9.93,25168.39,4589815.89,0.55,0.53,3,1,81.23526000000001,1.8646339471481277,9.982629000000001,495,0
32,Fundamental,Solteiro,0,5564.2,12669.23,9.3,14657.1,2588459.3,0.28,0.46,3,0,178.0544,1.6224694603684195,9.34278,499,0
23,Pós,Solteiro,1,3466.4,25483.64,6.28,25083.81,3868015.38,0.06,0.47,1,1,79.72720000000001,1.060302284330458,6.3095159999999995,770,0
54,Pós,Solteiro,1,4418.43,7666.97,13.84,22361.3,2687703.54,0.17,0.45,2,1,238.59521999999998,0.36079398114135197,13.90228,448,0
27,Fundamental,Divorciado,0,2053.59,2098.18,8.53,39781.91,4249566.1,0.14,0.43,2,1,55.44693000000001,2.6942636960554998,8.566678999999999,470,0
41,Médio,Solteiro,1,9176.96,4988.75,11.24,69887.9,3452146.54,0.47,0.51,1,1,376.25536,0.11186837089529852,11.297324000000001,399,0
45,Superior,Divorciado,1,4636.96,3643.59,15.88,21667.65,3898564.12,0.49,0.34,4,1,208.66320000000002,4.928929578702782,15.933992000000002,712,0
29,Fundamental,Solteiro,1,5078.63,15580.51,8.01,31343.68,4050279.65,0.23,0.38,4,0,147.28027,4.234618881097866,8.040438,453,0
45,Médio,Solteiro,0,2981.68,1946.0,11.6,17622.68,1695670.11,0.11,0.43,4,1,134.1756,1.5811785123641957,11.64988,658,0
42,nan,Solteiro,0,4161.24,2046.67,15.88,11740.72,2418731.03,0.28,0.53,4,1,174.77207999999996,4.419103717660621,15.964164000000002,648,0
52,Médio,Solteiro,0,5289.48,9144.98,12.77,22759.54,2265245.88,0.45,0.41,1,1,275.05296,1.6306076863536472,12.822357,470,1
30,Pós,Casado,1,3401.75,22915.14,10.2,8668.14,3461844.16,0.14,0.64,4,1,102.0525,1.2210566643294072,10.265279999999999,681,0
22,Fundamental,Casado,0,4317.72,17317.92,6.56,78513.57,1203959.36,0.44,0.44,3,1,94.98984000000002,1.7604777820526616,6.588863999999999,527,0
29,Superior,Solteiro,1,11291.15,10022.03,17.85,37147.55,1639414.81,0.27,0.48,1,0,327.44335,4.2565061400149355,17.93568,455,0
37,Fundamental,Casado,1,1719.82,17960.08,11.56,25838.85,1009759.76,0.56,0.57,1,0,63.63334,1.0908841386656347,11.625892,269,0
35,Pós,Divorciado,2,5490.29,5728.26,15.66,,2557153.18,0.14,0.44,4,1,192.16015,0.2793511222359034,15.728904,572,0
31,Pós,Casado,3,3067.81,25530.56,11.21,23203.56,,0.59,0.63,2,1,95.10211000000001,1.9095818203368373,11.280623,608,0
18,Médio,Casado,0,10958.76,1929.71,11.27,10855.18,1718187.33,0.01,0.49,1,0,197.25768,0.35813670853527374,11.325223,349,1
39,Pós,Casado,3,4409.71,3187.94,13.71,32489.82,1685584.16,0.58,0.53,1,1,171.97869000000003,1.6345878410642656,13.782663000000001,523,0
54,Médio,Solteiro,1,2622.04,13414.29,8.27,40342.97,2712200.17,0.56,0.48,4,1,141.59016,5.091445331411372,8.309695999999999,504,0
39,Pós,Divorciado,0,4318.37,13866.31,10.96,22521.97,1996036.37,0.29,0.5,1,0,168.41643,3.7293237882159356,11.0148,581,0
41,Médio,Solteiro,1,6061.91,23304.22,13.56,9716.15,1296744.75,0.31,0.44,3,0,248.53831,1.4596121660118264,13.619664,577,0
40,Superior,Divorciado,0,25987.57,4734.02,14.08,10208.56,,0.35,0.46,1,1,1039.5028,0.6366502934272892,14.144768,750,0
38,Médio,Solteiro,1,1385.91,18523.17,6.79,9682.85,4461904.48,0.25,0.46,3,1,52.66458,1.1652011911708235,6.821234,674,0
44,Médio,Casado,4,2393.54,9269.11,14.13,14767.87,1210452.08,0.51,0.52,3,1,105.31575999999998,0.22621183146558002,14.203476000000002,281,1
38,Superior,Divorciado,2,10755.06,2719.51,7.69,12123.33,1821033.82,0.29,0.38,1,0,408.69228,1.2636906950505242,7.719222,700,0
31,Médio,Casado,0,1987.48,1953.47,8.48,16204.36,3826020.47,0.14,0.54,2,1,61.61188,3.3258911193334124,8.525792000000001,626,0
